"from";"to"
"stat";"11000002"
"12008667";"12008668"
"12008676";"12008677"
"12008676";"12008678"
"12008679";"12008682"
"12008679";"12008681"
"12008679";"12008680"
"12008679";"12008683"
"12008684";"12008685"
"12008684";"12011782"
"12008684";"12008686"
"12008687";"12008690"
"12008687";"12008691"
"12008687";"12008689"
"12008687";"12008688"
"12008697";"12008698"
"12008697";"12008699"
"12008705";"12008706"
"12008705";"12008708"
"12008705";"12008707"
"12008709";"12008710"
"12008709";"12008711"
"12008709";"12008712"
"12008720";"12008721"
"12008720";"12008723"
"12008720";"12008722"
"12008724";"12008726"
"12008724";"12008727"
"12008724";"12008725"
"12008737";"12008740"
"12008737";"12008739"
"12008737";"12008738"
"12008741";"12008743"
"12008741";"12008742"
"12008745";"12008748"
"12008745";"12008747"
"12008745";"12008746"
"12008757";"12008758"
"12008757";"12008759"
"12008757";"12008760"
"12008762";"12008765"
"12008762";"12008764"
"12008762";"12008763"
"12008773";"12008774"
"12008773";"12008775"
"12008777";"12008779"
"12008777";"12008778"
"12008786";"12008789"
"12008786";"12008788"
"12008786";"12008787"
"12008791";"12008792"
"12008791";"12008793"
"12008801";"12008802"
"12008801";"12008803"
"12008801";"12008804"
"12008806";"12008809"
"12008806";"12008808"
"12008806";"12008807"
"12008817";"12008818"
"12008817";"12008819"
"12008817";"12008820"
"12008821";"12008822"
"12008821";"12008823"
"12008821";"12008824"
"12008832";"12008833"
"12008832";"12008834"
"12008832";"12008835"
"12008832";"12008836"
"12008838";"12008839"
"12008838";"12008840"
"12008838";"12008841"
"12008850";"12008852"
"12008850";"12008851"
"12008853";"12008855"
"12008853";"12008854"
"12008859";"12008860"
"12008859";"12008861"
"12008859";"12008862"
"12008863";"12008865"
"12008863";"12008864"
"stat";"11001010"
"11001010";"12007091"
"11001010";"12007284"
"11001010";"12007179"
"11001010";"12007258"
"11001010";"12007212"
"11001010";"12007106"
"11001010";"12007237"
"11001010";"12007158"
"12007091";"12007102"
"12007091";"12007095"
"12007091";"12007094"
"12007091";"12007093"
"12007091";"12007092"
"12007106";"12007123"
"12007106";"12007108"
"12007106";"12007107"
"12007106";"12007117"
"12007106";"12007142"
"12007106";"12007111"
"12007106";"12007132"
"12007106";"12007150"
"12007158";"12007166"
"12007158";"12011263"
"12007158";"12007164"
"12007158";"12007162"
"12007158";"12007160"
"12007179";"12012361"
"12007179";"12007198"
"12007179";"12007188"
"12007179";"12007186"
"12007179";"12007184"
"12007179";"12007182"
"12007212";"12007214"
"12007212";"12007216"
"12007212";"12007218"
"12007212";"12007220"
"12007212";"12007222"
"12007212";"12007230"
"12007237";"12011730"
"12007237";"12007245"
"12007237";"12007243"
"12007237";"12007241"
"12007237";"12007239"
"12007258";"12007260"
"12007258";"12007262"
"12007258";"12007264"
"12007258";"12007266"
"12007258";"12007268"
"12007258";"12007276"
"12007284";"12012362"
"12007284";"12007303"
"12007284";"12007292"
"12007284";"12007290"
"12007284";"12007288"
"12007284";"12007286"
"12007095";"12007096"
"12007095";"12007097"
"12007095";"12007098"
"12007095";"12012520"
"12007095";"12007099"
"12007102";"12007103"
"12007102";"12007104"
"12007108";"12007109"
"12007108";"12007110"
"12007111";"12007112"
"12007111";"12007115"
"12007111";"12007114"
"12007111";"12007113"
"12007117";"12007118"
"12007117";"12007121"
"12007117";"12007119"
"12007117";"12007120"
"12007123";"12007128"
"12007123";"12007126"
"12007123";"12007130"
"12007123";"12007124"
"12007132";"12007134"
"12007132";"12007136"
"12007132";"12007138"
"12007142";"12007144"
"12007142";"12007146"
"12007150";"12007152"
"12007150";"12007154"
"12007150";"12007155"
"12007166";"12007170"
"12007166";"12007168"
"12007188";"12007190"
"12007188";"12007192"
"12007188";"12007194"
"12007198";"12007204"
"12007198";"12007202"
"12007198";"12007200"
"12007222";"12007228"
"12007222";"12007226"
"12007222";"12007224"
"12007230";"12007231"
"12007230";"12007233"
"12007245";"12007247"
"12007245";"12007249"
"12007268";"12007270"
"12007268";"12007272"
"12007268";"12007274"
"12007276";"12007278"
"12007276";"12007280"
"12007292";"12007298"
"12007292";"12007296"
"12007292";"12007294"
"12007292";"12007300"
"12007303";"12007308"
"12007303";"12007310"
"12007303";"12007305"
"stat";"11001011"
"11001011";"12007072"
"11001011";"12007037"
"11001011";"12007018"
"11001011";"12007081"
"11001011";"12007007"
"11001011";"12006658"
"11001011";"12006923"
"11001011";"12006985"
"11001011";"12006657"
"12006657";"12006899"
"12006657";"12006659"
"12006657";"12006892"
"12006657";"12006660"
"12006657";"12006891"
"12006923";"12006981"
"12006923";"12006968"
"12006923";"12006927"
"12006923";"12006941"
"12006923";"12006948"
"12006923";"12006924"
"12006923";"12006964"
"12006985";"12006987"
"12006985";"12006986"
"12006985";"12006988"
"12006985";"12006989"
"12006985";"12007003"
"12007007";"12007015"
"12007007";"12007011"
"12007007";"12007010"
"12007007";"12007009"
"12007007";"12007008"
"12007018";"12007019"
"12007018";"12007020"
"12007018";"12007031"
"12007018";"12007032"
"12007018";"12007033"
"12007018";"12007034"
"12007037";"12007038"
"12007037";"12007039"
"12007037";"12007040"
"12007037";"12007055"
"12007037";"12011737"
"12007072";"12007078"
"12007072";"12007077"
"12007072";"12007076"
"12007072";"12007074"
"12007072";"12007075"
"12007081";"12007086"
"12007081";"12007085"
"12007081";"12007084"
"12007081";"12007083"
"12006892";"12006895"
"12006892";"12006896"
"12006892";"12012581"
"12006892";"12006894"
"12006892";"12006893"
"12006899";"12006900"
"12006899";"12006921"
"12006924";"12006925"
"12006924";"12006926"
"12006927";"12006930"
"12006927";"12006929"
"12006927";"12006928"
"12006941";"12006947"
"12006941";"12006946"
"12006941";"12006945"
"12006941";"12006944"
"12006941";"12006943"
"12006941";"12006942"
"12006948";"12006949"
"12006948";"12006950"
"12006948";"12006961"
"12006948";"12006962"
"12006948";"12006963"
"12006964";"12006965"
"12006964";"12006966"
"12006964";"12006967"
"12006968";"12006969"
"12006968";"12006970"
"12006981";"12006982"
"12006981";"12006983"
"12006981";"12006984"
"12006989";"12007001"
"12006989";"12006990"
"12007003";"12007004"
"12007003";"12007005"
"12007011";"12007012"
"12007011";"12007013"
"12007011";"12007014"
"12007015";"12007016"
"12007015";"12007017"
"12007034";"12007036"
"12007034";"12007035"
"12007040";"12007051"
"12007040";"12007052"
"12007040";"12007053"
"12007055";"12007056"
"12007055";"12007057"
"12007078";"12007079"
"12007078";"12007080"
"12007086";"12007088"
"12007086";"12007087"
"stat";"11001012"
"11001012";"12006689"
"11001012";"12006587"
"11001012";"12006670"
"11001012";"12006701"
"11001012";"12006586"
"12006586";"12006588"
"12006586";"12006589"
"12006586";"12006590"
"12006586";"12006667"
"12006670";"12006678"
"12006670";"12006673"
"12006670";"12006672"
"12006670";"12006671"
"12006670";"12011728"
"12006670";"12011729"
"12006670";"12012352"
"12006689";"12006697"
"12006689";"12006693"
"12006689";"12006690"
"12006689";"12006691"
"12006689";"12006692"
"12006701";"12006708"
"12006701";"12006705"
"12006701";"12006704"
"12006701";"12006703"
"12006701";"12006702"
"12006590";"12006662"
"12006590";"12011727"
"12006590";"12006661"
"12006667";"12006668"
"12006667";"12006669"
"12006673";"12006674"
"12006673";"12006676"
"12006673";"12006675"
"12006673";"12006677"
"12006678";"12006681"
"12006678";"12006680"
"12006678";"12006679"
"12006693";"12006695"
"12006693";"12006694"
"12006697";"12006698"
"12006697";"12006699"
"12006697";"12006700"
"12006705";"12006707"
"12006705";"12006706"
"12006708";"12006709"
"12006708";"12006710"
"stat";"11001013"
"11001013";"12007122"
"11001013";"12007265"
"11001013";"12007234"
"11001013";"12007307"
"11001013";"12007193"
"11001013";"12007328"
"11001013";"12007373"
"11001013";"12007157"
"12007122";"12007127"
"12007122";"12007133"
"12007122";"12007149"
"12007122";"12007129"
"12007122";"12007131"
"12007157";"12007159"
"12007157";"12007161"
"12007157";"12007163"
"12007157";"12007173"
"12007157";"12011761"
"12007157";"12011762"
"12007193";"12007203"
"12007193";"12007195"
"12007193";"12011766"
"12007193";"12007213"
"12007193";"12011764"
"12007193";"12011765"
"12007234";"12007242"
"12007234";"12011767"
"12007234";"12007252"
"12007234";"12007238"
"12007234";"12007240"
"12007234";"12007236"
"12007265";"12007267"
"12007265";"12007275"
"12007265";"12011772"
"12007265";"12011771"
"12007265";"12007285"
"12007265";"12011770"
"12007307";"12007321"
"12007307";"12007309"
"12007307";"12007312"
"12007307";"12011773"
"12007307";"12007314"
"12007307";"12007316"
"12007328";"12007329"
"12007328";"12007330"
"12007328";"12007351"
"12007328";"12007352"
"12007328";"12007356"
"12007328";"12011774"
"12007373";"12007376"
"12007373";"12007375"
"12007373";"12007374"
"12007373";"12007377"
"12007373";"12007402"
"12007373";"12011775"
"12007133";"12007141"
"12007133";"12007139"
"12007133";"12007137"
"12007133";"12007135"
"12007149";"12007151"
"12007149";"12007153"
"12007163";"12007167"
"12007163";"12007169"
"12007163";"12007165"
"12007173";"12007178"
"12007173";"12007180"
"12007173";"12007175"
"12007203";"12007209"
"12007203";"12007207"
"12007203";"12007205"
"12007213";"12007215"
"12007213";"12007217"
"12007213";"12007219"
"12007242";"12007244"
"12007242";"12007248"
"12007242";"12007246"
"12007252";"12007257"
"12007252";"12007255"
"12007252";"12007253"
"12007275";"12007283"
"12007275";"12007281"
"12007275";"12007279"
"12007275";"12007277"
"12007285";"12007287"
"12007285";"12007289"
"12007285";"12007291"
"12007316";"12007319"
"12007316";"12007318"
"12007321";"12007322"
"12007321";"12007323"
"12007352";"12007354"
"12007352";"12007353"
"12007356";"12007359"
"12007356";"12007358"
"12007356";"12007357"
"12007377";"12007380"
"12007377";"12007379"
"12007377";"12007378"
"12007402";"12007405"
"12007402";"12007404"
"12007402";"12007403"
"stat";"11001014"
"11001014";"12006620"
"11001014";"12006822"
"11001014";"12006723"
"11001014";"12006756"
"11001014";"12006790"
"12006620";"12006711"
"12006620";"12006720"
"12006620";"12006712"
"12006620";"12006714"
"12006620";"12006713"
"12006723";"12011759"
"12006723";"12006727"
"12006723";"12011760"
"12006723";"12006735"
"12006723";"12006731"
"12006723";"12012197"
"12006756";"12006758"
"12006756";"12006760"
"12006756";"12006764"
"12006756";"12011763"
"12006756";"12006774"
"12006790";"12006815"
"12006790";"12006802"
"12006790";"12006800"
"12006790";"12006798"
"12006790";"12006795"
"12006790";"12006793"
"12006822";"12006828"
"12006822";"12006830"
"12006822";"12006826"
"12006822";"12006833"
"12006822";"12006843"
"12006822";"12006824"
"12006714";"12012563"
"12006714";"12006717"
"12006714";"12006716"
"12006714";"12006715"
"12006720";"12006722"
"12006720";"12006721"
"12006727";"12006730"
"12006727";"12006729"
"12006727";"12006728"
"12006731";"12006732"
"12006731";"12006733"
"12006735";"12006738"
"12006735";"12006739"
"12006735";"12006737"
"12006735";"12006736"
"12006764";"12006769"
"12006764";"12006766"
"12006764";"12006770"
"12006774";"12006776"
"12006774";"12006778"
"12006802";"12006808"
"12006802";"12006806"
"12006802";"12006804"
"12006815";"12006817"
"12006815";"12006819"
"12006833";"12006835"
"12006833";"12006838"
"12006833";"12006840"
"12006843";"12006846"
"12006843";"12006849"
"12006843";"12006853"
"stat";"11001015"
"11001015";"12006844"
"11001015";"12006972"
"11001015";"12006874"
"11001015";"12006939"
"11001015";"12007029"
"11001015";"12011768"
"11001015";"12006996"
"12006844";"12006854"
"12006844";"12006869"
"12006844";"12006857"
"12006844";"12006855"
"12006874";"12012343"
"12006874";"12010866"
"12006874";"12010861"
"12006874";"12006935"
"12006874";"12006906"
"12006874";"12006877"
"12006874";"12006875"
"12006939";"12006940"
"12006939";"12006951"
"12006939";"12006952"
"12006939";"12006953"
"12006939";"12006954"
"12006939";"12006958"
"12006972";"12006992"
"12006972";"12006977"
"12006972";"12006976"
"12006972";"12006975"
"12006972";"12006974"
"12006972";"12006973"
"12006996";"12006997"
"12006996";"12006998"
"12006996";"12007025"
"12006996";"12007021"
"12006996";"12006999"
"12007029";"12007030"
"12007029";"12007041"
"12007029";"12007042"
"12007029";"12007043"
"12007029";"12007048"
"12007029";"12011776"
"12006857";"12006863"
"12006857";"12006862"
"12006857";"12012572"
"12006857";"12011769"
"12006869";"12006870"
"12006869";"12006872"
"12006877";"12006879"
"12006877";"12006881"
"12006906";"12006908"
"12006906";"12006910"
"12006906";"12006912"
"12006906";"12006914"
"12006906";"12006916"
"12006935";"12006938"
"12006935";"12006937"
"12006935";"12006936"
"12010861";"12010862"
"12010861";"12010864"
"12010861";"12010865"
"12010861";"12010863"
"12010866";"12010867"
"12010866";"12010868"
"12006954";"12006955"
"12006954";"12006956"
"12006954";"12006957"
"12006958";"12006971"
"12006958";"12006960"
"12006958";"12006959"
"12006977";"12006978"
"12006977";"12006979"
"12006977";"12006980"
"12006977";"12006991"
"12006992";"12006995"
"12006992";"12006994"
"12006992";"12006993"
"12007021";"12007022"
"12007021";"12007023"
"12007021";"12007024"
"12007025";"12007027"
"12007025";"12007028"
"12007025";"12007026"
"12007043";"12007044"
"12007043";"12007045"
"12007043";"12007046"
"12007043";"12007047"
"12007048";"12007049"
"12007048";"12007050"
"12007048";"12007061"
"12007048";"12007062"
"stat";"11001016"
"11001016";"12006742"
"11001016";"12006915"
"11001016";"12006765"
"11001016";"12006839"
"11001016";"12006873"
"11001016";"12006812"
"12006742";"12006744"
"12006742";"12006749"
"12006742";"12006746"
"12006742";"12006761"
"12006742";"12006747"
"12006765";"12011777"
"12006765";"12011794"
"12006765";"12006805"
"12006765";"12006799"
"12006765";"12011779"
"12006765";"12006789"
"12006765";"12006767"
"12006765";"12011778"
"12006812";"12006823"
"12006812";"12006832"
"12006812";"12006818"
"12006812";"12006820"
"12006812";"12006816"
"12006812";"12006814"
"12006839";"12006864"
"12006839";"12006850"
"12006839";"12006847"
"12006839";"12006841"
"12006839";"12006845"
"12006839";"12006842"
"12006873";"12006904"
"12006873";"12006885"
"12006873";"12006882"
"12006873";"12006880"
"12006873";"12006878"
"12006873";"12006876"
"12006915";"12006919"
"12006915";"12006931"
"12006915";"12006934"
"12006915";"12006917"
"12006749";"12006755"
"12006749";"12006751"
"12006749";"12006752"
"12006749";"12006753"
"12006761";"12006763"
"12006761";"12006762"
"12006789";"12006792"
"12006789";"12006794"
"12006789";"12006791"
"12006789";"12006796"
"12006799";"12006801"
"12006799";"12006803"
"12006805";"12006811"
"12006805";"12006807"
"12006805";"12006809"
"12011779";"12011792"
"12011779";"12011793"
"12011779";"12011791"
"12011779";"12011780"
"12011794";"12011795"
"12011794";"12011796"
"12011794";"12011797"
"12006823";"12006825"
"12006823";"12006827"
"12006823";"12006829"
"12006832";"12006834"
"12006832";"12006837"
"12006832";"12006836"
"12006850";"12006858"
"12006850";"12006856"
"12006850";"12006852"
"12006864";"12006866"
"12006864";"12006868"
"12006864";"12006871"
"12006885";"12006901"
"12006885";"12006888"
"12006885";"12006886"
"12006904";"12006913"
"12006904";"12006911"
"12006904";"12006909"
"12006904";"12006907"
"stat";"11001017"
"11001017";"12007067"
"11001017";"12007937"
"11001017";"12007932"
"11001017";"12007915"
"11001017";"12007872"
"11001017";"12007903"
"11001017";"12007889"
"12007067";"12007068"
"12007067";"12007861"
"12007067";"12007868"
"12007067";"12007070"
"12007067";"12007069"
"12007872";"12011803"
"12007872";"12007879"
"12007872";"12011804"
"12007872";"12007873"
"12007872";"12007874"
"12007889";"12007899"
"12007889";"12007890"
"12007889";"12007894"
"12007889";"12007891"
"12007889";"12007892"
"12007889";"12007893"
"12007903";"12007912"
"12007903";"12007908"
"12007903";"12007907"
"12007903";"12007906"
"12007903";"12007905"
"12007903";"12007904"
"12007915";"12007916"
"12007915";"12007917"
"12007915";"12007918"
"12007915";"12007919"
"12007915";"12007924"
"12007915";"12011805"
"12007932";"12007936"
"12007932";"12007935"
"12007932";"12007934"
"12007937";"12007938"
"12007937";"12007939"
"12007937";"12007940"
"12007937";"12007941"
"12007937";"12007942"
"12007937";"12007947"
"12007861";"12007862"
"12007861";"12007864"
"12007861";"12007863"
"12007861";"12007865"
"12007868";"12007869"
"12007868";"12007870"
"12007874";"12007875"
"12007874";"12007876"
"12007874";"12007877"
"12007874";"12007878"
"12007879";"12007880"
"12007879";"12007882"
"12007879";"12007881"
"12007894";"12007895"
"12007894";"12007896"
"12007894";"12007897"
"12007899";"12007900"
"12007899";"12007901"
"12007899";"12007902"
"12007908";"12007909"
"12007908";"12007910"
"12007912";"12007913"
"12007912";"12007914"
"12007919";"12007922"
"12007919";"12007921"
"12007919";"12007920"
"12007924";"12007925"
"12007924";"12007926"
"12007924";"12007927"
"12007942";"12007945"
"12007942";"12007944"
"12007942";"12007943"
"12007947";"12011267"
"12007947";"12007949"
"12007947";"12007948"
"stat";"11001018"
"11001018";"12008158"
"11001018";"12008058"
"11001018";"12008011"
"11001018";"12008085"
"11001018";"12007994"
"11001018";"12007967"
"11001018";"12008144"
"11001018";"12008100"
"11001018";"12008130"
"11001018";"12008120"
"11001018";"12008034"
"11001018";"12007857"
"12007857";"12007952"
"12007857";"12007962"
